Date;QQQ;SPY
2018-06-26;0.004076394167816822;0.0022117061048637547
2018-06-27;-0.013692532022231587;-0.008318686685808407
2018-06-28;0.008565212136176356;0.005701154021404832
2018-06-29;0.0026833102089394083;0.0014387958692732127
2018-07-02;0.006677637228333396;0.002135615255578769
2018-07-03;-0.011641811554096361;-0.003537373331818156
2018-07-05;0.012335901333689562;0.008124596902412979
2018-07-06;0.01543633790437884;0.008422857793532659
2018-07-09;0.008957053536508629;0.008963818754946755
2018-07-10;0.0007333770535489577;0.0035920281022779115
2018-07-11;-0.0050887482224047835;-0.007341089914288412
2018-07-12;0.01708527024248166;0.009024907238151978
2018-07-13;0.0008355331870491573;0.0007873553853833694
2018-07-16;-0.002397267819976567;-0.0008949202682816878
2018-07-17;0.006064916838122644;0.004037242989283929
2018-07-18;-0.0018878874047594167;0.002101592820343933
2018-07-19;-0.005014568860048563;-0.0037786786370686944
2018-07-20;-0.0002233253257385296;-0.001143476687310953
2018-07-23;0.003179669373886425;0.0018578140837370192
2018-07-24;0.004112488213752705;0.005019022590643059
2018-07-25;0.013879954321778895;0.008486455212849481
2018-07-26;-0.015267534056324125;-0.002361903626490956
2018-07-27;-0.013588079446558309;-0.006799293751383612
2018-07-30;-0.014232121077063389;-0.005237129290842093
2018-07-31;0.007623321003117597;0.004916994265239276
2018-08-01;0.00378975174930853;-0.0016716508639486058
2018-08-02;0.013515157609441738;0.005432802841364839
2018-08-03;0.003058638279896708;0.004275766971336631
2018-08-06;0.005869119611386198;0.0036604249569673775
2018-08-07;0.003636902982937052;0.0032968812933978344
2018-08-08;0.0012095433501141258;-0.00042072982157664125
2018-08-09;-0.0006046767418781553;-0.0013667969271590665
2018-08-10;-0.007670200304055768;-0.0067225168224553464
2018-08-13;-0.0011086978937613551;-0.0037507837937576934
2018-08-14;0.006246681720047018;0.0063603406166398285
2018-08-15;-0.012309910936703205;-0.007495179071863711
2018-08-16;0.003286539546432579;0.008058793039153939
2018-08-17;0.00022229460157166233;0.0035142092696256724
2018-08-20;-0.0008900091857474656;0.0021379152531094724
2018-08-21;0.0036663486281734116;0.0023422432154560245
2018-08-22;0.0038732465387140837;-0.0005937073230816848
2018-08-23;-0.0014368736404194802;-0.0013286538151011302
2018-08-24;0.009249027300836717;0.006000225152396381
2018-08-27;0.010141300627431207;0.007864369459714561
2018-08-28;0.001463807497390809;0.0004826145630975198
2018-08-29;0.01147137349253803;0.005366396063953987
2018-08-30;-0.0017683514537909233;-0.004055949690175193
2018-08-31;0.0012865318647803166;3.438478148761666e-05
2018-09-04;-0.00429537975237857;-0.0017237559368635746
2018-09-05;-0.01299761425774239;-0.0026954133725835424
2018-09-06;-0.008979898016734761;-0.003014297708977678
2018-09-07;-0.0038575020156383917;-0.0019454500129363556
2018-09-10;0.0033620860552331443;0.0017372280197772434
2018-09-11;0.007674696672459963;0.0032915902689841453
2018-09-12;-0.002952934579488909;0.00024253709289725507
2018-09-13;0.01062362302482902;0.0058967640674128805
2018-09-14;-0.00293033709809275;0.00017218651826808303
2018-09-17;-0.014508377363392543;-0.005308609817592676
2018-09-18;0.00823779152736596;0.005411672476784023
2018-09-19;-0.0007659524672590914;0.0010650244906439908
2018-09-20;0.01099599341198845;0.008071209810388726
2018-09-21;-0.005482621559643752;-0.0009141420688102897
2018-09-24;0.0027769382376671083;-0.003327643240942121
2018-09-25;0.0013586130909147391;-0.000928329685806693
2018-09-26;0.0007057396096532269;-0.002996534304064857
2018-09-27;0.00843033889136042;0.00279051196606664
2018-09-28;-0.00021553935713486985;0.00010313353278884653
2018-10-01;0.002043348920490367;0.003468380637872009
2018-10-02;-0.0022585049023149915;-0.0005829674490975584
2018-10-03;0.0010760901713070515;0.0005485542710633303
2018-10-04;-0.019385478755151182;-0.007846596339220116
2018-10-05;-0.012302529209800038;-0.005612801097379988
2018-10-08;-0.0061247425566367105;0.0
2018-10-09;0.0032340681286578774;-0.0014603541711331479
2018-10-10;-0.044975667378071425;-0.03217492520429298
2018-10-11;-0.012480717570486922;-0.022272774966760084
2018-10-12;0.027450131995364783;0.013792601032275411
2018-10-15;-0.01217812618052279;-0.005632605385588737
2018-10-16;0.028677253474929144;0.021629755974249595
2018-10-17;0.000394948199714293;0.00017863544412570064
2018-10-18;-0.02345553561191891;-0.014546468185090968
2018-10-19;-0.0009238936938732942;-0.0005427494437567548
2018-10-22;0.005130524412918249;-0.0044987034542995664
2018-10-23;-0.003686802736381565;-0.005103564518381504
2018-10-24;-0.04684738370932969;-0.030767348192630998
2018-10-25;0.03401033101424157;0.017781516760891403
2018-10-26;-0.026058383217812117;-0.017743743576673257
2018-10-29;-0.02079566755512451;-0.005555773309464509
2018-10-30;0.016345776904174682;0.014709518600877157
2018-10-31;0.023233062194733162;0.0106244658451178
2018-11-01;0.013104399016618681;0.010585687181046103
2018-11-02;-0.015698646683373424;-0.005940678251885921
2018-11-05;-0.002482565509020344;0.005501926148897817
2018-11-06;0.0075470102170707735;0.0063075482335115795
2018-11-07;0.030885640038548746;0.021183163961312052
2018-11-08;-0.006399250320735983;-0.0018164975680417964
2018-11-09;-0.01699553808713886;-0.009816293551916443
2018-11-12;-0.03072602287130794;-0.01886223289003852
2018-11-13;0.0008411369307773165;-0.0018728602250837082
2018-11-14;-0.007658170214340729;-0.006859850491607241
2018-11-15;0.017342626953752226;0.010382528207591581
2018-11-16;-0.0035162560599322724;0.002597136009899157
2018-11-19;-0.03301646347614586;-0.01705911532078294
2018-11-20;-0.01805676125202755;-0.018679374667773127
2018-11-21;0.007573810286088417;0.0034015733916475588
2018-11-23;-0.00725992457251875;-0.006701248767161133
2018-11-26;0.022851084234928147;0.016015465158566715
2018-11-27;0.00337087399625106;0.0033589192214570035
2018-11-28;0.03167627913695998;0.02276463775990825
2018-11-29;-0.003265978743842576;-0.002187742885534597
2018-11-30;0.007229544418523362;0.0060766224674294175
2018-12-03;0.01732554925338427;0.013154502277945295
2018-12-04;-0.03911170642368957;-0.032938902432352916
2018-12-06;0.007035431969807479;-0.0015184813671076478
2018-12-07;-0.03357345676701129;-0.023510009774219694
2018-12-10;0.010417982615667832;0.0018952415645901756
2018-12-11;0.0033059645935825744;0.0002271749140630387
2018-12-12;0.008762939742116846;0.005022718386961592
2018-12-13;0.00030278277917754153;-0.00033926643895641946
2018-12-14;-0.024650484198276333;-0.01863728877513729
2018-12-17;-0.022919833415641393;-0.019813299075879764
2018-12-18;0.006268568249919708;-0.0010973251178890188
2018-12-19;-0.024861244145702895;-0.015088811333136795
2018-12-20;-0.01460166702345086;-0.016411964197333644
2018-12-21;-0.03148393604123766;-0.020702206013596097
2018-12-24;-0.02511074752142073;-0.0267783616189716
2018-12-26;0.06056714821513576;0.04928973885537962
2018-12-27;0.0038627002399224428;0.007648169267677734
2018-12-28;-0.0005231382104840307;-0.0012907142675250291
2018-12-31;0.00839783070384436;0.008720693900223439
2019-01-02;0.004011218810049859;0.0010396329592034328
2019-01-03;-0.03321578007780423;-0.0241522893881723
2019-01-04;0.041894381406498586;0.032947376196242315
2019-01-07;0.011835160300880844;0.007853723058708547
2019-01-08;0.009004946216613272;0.009351408979240044
2019-01-09;0.008116277043810585;0.0046625251545980295
2019-01-10;0.0028559750192108263;0.0035213520219330775
2019-01-11;-0.0036647339868197807;0.0003861858414617615
2019-01-14;-0.008875901864858107;-0.006119518710561535
2019-01-15;0.01933850224332569;0.011395581215698478
2019-01-16;-0.00018505754072313605;0.0024171475546650267
2019-01-17;0.00785324351178524;0.007557988150615098
2019-01-18;0.009851789850331012;0.013221881527802437
2019-01-22;-0.020233658243707507;-0.01360241421638128
2019-01-23;0.0012958977830409117;0.0020904978714016225
2019-01-24;0.006454612845422342;0.0005311052378354565
2019-01-25;0.011877549617888863;0.008425619911934606
2019-01-28;-0.012429351091890093;-0.007629105745171528
2019-01-29;-0.009486248775982475;-0.0013276194045983316
2019-01-30;0.025119858444932;0.015706590572522876
2019-01-31;0.014857627996648016;0.008743997098201806
2019-02-01;-0.004230886326558601;0.00048144806268996654
2019-02-04;0.012345016167375933;0.007010747412498274
2019-02-05;0.008809187027472319;0.004183175032273298
2019-02-06;-0.0029865780134900343;-0.001319090293688231
2019-02-07;-0.013520473012735155;-0.009578584881531588
2019-02-08;0.0019598091398212703;0.0012210775204695686
2019-02-11;-0.0009497337013006933;0.0005541278696461141
2019-02-12;0.014677908816010572;0.012777327800530787
2019-02-13;0.0007020317899719174;0.0032421933896950076
2019-02-14;0.0012273012144282801;-0.002221103978855598
2019-02-15;0.004195988429510228;0.010838558851793884
2019-02-19;0.0019756076231593742;0.001728972101452289
2019-02-20;-0.00017432997621277279;0.0020132517648351485
2019-02-21;-0.0036639778040984585;-0.0035620758040965164
2019-02-22;0.007372880579476622;0.006181197240970501
2019-02-25;0.003637295491540595;0.001360040691692867
2019-02-26;0.001036684057908418;-0.0007159150082120783
2019-02-27;-0.0006331823031462714;-0.0004295527898189185
2019-02-28;-0.0023071454709055264;-0.0018640971220311982
2019-03-01;0.006904798336181368;0.006224100858434094
2019-03-04;0.00017219088104677893;-0.0036440839830781907
2019-03-05;0.0007448450036528703;-0.0013609891933873454
2019-03-06;-0.00568788647579374;-0.006075588364329859
2019-03-07;-0.012348343115656748;-0.008400126905926526
2019-03-08;-0.0015177601640484343;-0.0020019854124254024
2019-03-11;0.020584833178929333;0.014396983514441374
2019-03-12;0.005479170962521483;0.0037637031098755407
2019-03-13;0.007484926742426782;0.006597638944106523
2019-03-14;-0.0016961168276019409;-0.0006401611622641365
2019-03-15;0.009238113123432761;0.004928515436874787
2019-03-18;0.002378712797996916;0.003619231822596585
2019-03-19;0.0033566728232189897;0.0002481966166560136
2019-03-20;0.003957488662720126;-0.0030148553057700945
2019-03-21;0.01551090770302635;0.011231549921087958
2019-03-22;-0.022208998285088717;-0.019433892555369647
2019-03-25;-0.0019057144708215785;-0.0007523945445949341
2019-03-26;0.004646316390163962;0.007426220123839382
2019-03-27;-0.006443269445300996;-0.005242460927679743
2019-03-28;0.0023017787788376294;0.003783366478759566
2019-03-29;0.00754249338373679;0.006285601754698994
2019-04-01;0.013160137843091488;0.011789507838713124
2019-04-02;0.0037832841907013033;0.000489548675951371
2019-04-03;0.0057298252701836715;0.0015724741230853981
2019-04-04;-0.0003809513310684975;0.0026497153729867964
2019-04-05;0.005157837726215399;0.004828445104057929
2019-04-08;0.0025418472882121125;0.0007623159814613316
2019-04-09;-0.0035170948103286186;-0.005137864757730549
2019-04-10;0.005352086688295455;0.0034051564094900056
2019-04-11;-0.002374902254969421;-0.00027766176254744176
2019-04-12;0.004314222001834115;0.006743004233928166
2019-04-15;0.00016112677941408477;-0.0006550882771466156
2019-04-16;0.003437507626743369;0.0006550882771466388
2019-04-17;0.0034794921254410437;-0.002449981378527068
2019-04-18;0.0012811580601869612;0.0019675036422496413
2019-04-22;0.002824709182189038;0.0008614455937185456
2019-04-23;0.012637842267326171;0.008951431555574936
2019-04-24;-0.003157504869815747;-0.0022215389401321114
2019-04-25;0.004050323052554412;-0.0006164203217698228
2019-04-26;0.0008922718743184842;0.004646063264198591
2019-04-29;0.00193859991333061;0.0015665612648284553
2019-04-30;-0.007777889752463855;0.0005103000676217026
2019-05-01;-0.003223687640506678;-0.0075449481338390285
2019-05-02;-0.004349403313315207;-0.0021612057909773928
2019-05-03;0.015822153139902647;0.009740179947394704
2019-05-06;-0.006140785240091155;-0.004123621556245696
2019-05-07;-0.019672080088645853;-0.016840729234605147
2019-05-08;-0.0025270201645255694;-0.0013903499140102036
2019-05-09;-0.005397612851145856;-0.003030431924919795
2019-05-10;0.0012440410297351772;0.0050109436967745785
2019-05-13;-0.03531907725070857;-0.0254512277338428
2019-05-14;0.010915795444482691;0.009002816854025306
2019-05-15;0.014025193832879953;0.005840733892649603
2019-05-16;0.009999907121829297;0.009218616270422376
2019-05-17;-0.010272877175740274;-0.0064863913832836125
2019-05-20;-0.017025589534274507;-0.006634196651273645
2019-05-21;0.010393114985930317;0.00897576979495964
2019-05-22;-0.004464478121919515;-0.003076850867924894
2019-05-23;-0.015420657483769983;-0.012293348958211698
2019-05-24;-0.0005052633789453049;0.00226551661171759
2019-05-28;-0.0037675008329469775;-0.009343814424321212
2019-05-29;-0.008259959921175664;-0.006733262403027468
2019-05-30;0.0041952908392306094;0.0027269731335236133
2019-05-31;-0.016081585178812096;-0.013566597433574107
2019-06-03;-0.022264115410057964;-0.0025460562263537063
2019-06-04;0.027767721571527914;0.021474329210479242
2019-06-05;0.007404997494751796;0.00862481122257621
2019-06-06;0.007913521917872913;0.006481704797345773
2019-06-07;0.019127737516626435;0.009957411032464095
2019-06-10;0.011587652595958968;0.0045784872295356665
2019-06-11;0.0013639801954423662;-0.00024249464619535943
2019-06-12;-0.005796558903634028;-0.0017667384169765868
2019-06-13;0.005905576193468109;0.004117738517206929
2019-06-14;-0.004261636956160504;-0.0011053425525051814
2019-06-17;0.006004991229184212;0.00038003020905760934
2019-06-18;0.014426731561677612;0.010416406806852768
2019-06-19;0.0037481029880180247;0.0022545028241673787
2019-06-20;0.009256442348343753;0.009508938809046855
2019-06-21;-0.0014839666510850316;-0.0014545327842033554
2019-06-24;3.219745434734306e-05;-0.0012249926702581435
2019-06-25;-0.017315325596359704;-0.009856416408911146
2019-06-26;0.004639496573475295;-0.000997884178642764
2019-06-27;0.0038140443913044202;0.0035397100751568575
2019-06-28;0.0012860135769140106;0.005132312785859082
2019-07-01;0.013404768975629167;0.009037592534850628
2019-07-02;0.0039548491821940444;0.0026010835578645203
2019-07-03;0.007497820380924785;0.007963516050445214
2019-07-05;-0.0020393892750406703;-0.0011388080073075312
2019-07-08;-0.007038494374848021;-0.005509927605910052
2019-07-09;0.004995020670388986;0.0012457164945423678
2019-07-10;0.009916137515946943;0.004766703737966306
2019-07-11;-0.0007272496603849916;0.00234148343151069
2019-07-12;0.005752190595195323;0.004467019991816509
2019-07-15;0.0031983308120857343;0.0003325459690719706
2019-07-16;-0.005164108549448332;-0.0032301368228766897
2019-07-17;-0.00493030340493625;-0.006828327897163193
2019-07-18;0.001143890547103456;0.0036539106790021295
2019-07-19;-0.007354704805569642;-0.005570315579383769
2019-07-22;0.007926200956974962;0.0024533085394161194
2019-07-23;0.006523059405306372;0.007124936900255411
2019-07-24;0.006993299534930126;0.004688104414446805
2019-07-25;-0.009525004852105754;-0.00478844235674282
2019-07-26;0.010242328225337412;0.0066778378757928565
2019-07-29;-0.0034369351963796473;-0.00182300730845994
2019-07-30;-0.004325409736029974;-0.0024576317712034913
2019-07-31;-0.013926799683461747;-0.011000801670195707
2019-08-01;-0.004983492094597317;-0.008745914579381151
2019-08-02;-0.01483481517473487;-0.007558241105442366
2019-08-05;-0.03597389720974305;-0.030534256855593918
2019-08-06;0.013901455818048776;0.013925386927447537
2019-08-07;0.005387731837065101;0.0005905981421576371
2019-08-08;0.021530398996031336;0.019430416124688998
2019-08-09;-0.009446211635758138;-0.006835051668382802
2019-08-12;-0.01154146710177008;-0.012247829154290582
2019-08-13;0.021677874980738827;0.01543139479277917
2019-08-14;-0.030340364763782064;-0.030013261098562272
2019-08-15;-0.00114982955157619;0.002638260578830841
2019-08-16;0.015922957196757768;0.014647365709712017
2019-08-19;0.015779606503915158;0.011975667422807222
2019-08-20;-0.007778180119324479;-0.007692140187115167
2019-08-21;0.008839098835390193;0.008102468096918294
2019-08-22;-0.0032389391885128574;-0.000307586821040158
2019-08-23;-0.03215737680682817;-0.026023427712389496
2019-08-26;0.014991408024190763;0.010997671279427504
2019-08-27;-0.002112514450546664;-0.003931206013956543
2019-08-28;0.003572164123746159;0.007016996555890323
2019-08-29;0.01517427953258287;0.01269174147896652
2019-08-30;-0.002397433477497403;-0.00044418876689821
2019-09-03;-0.009755940234651076;-0.005864424958533271
2019-09-04;0.014332636233086617;0.011286716774666
2019-09-05;0.018153246034997277;0.01277309549177897
2019-09-06;-0.0009913334841817772;0.0007719654847535428
2019-09-09;-0.0020899650129204135;0.0005035210031795132
2019-09-10;-0.0028807486421315196;-0.0002347500192913624
2019-09-11;0.009345292478540008;0.007085741255919756
2019-09-12;0.0041488849619623885;0.003457765616310051
2019-09-13;-0.003577171230200196;-0.0006638985735636354
2019-09-16;-0.004476647641613565;-0.003093797076209451
2019-09-17;0.0047882789276669484;0.002529164382607786
2019-09-18;-0.0004154201308720284;0.0005978102593799674
2019-09-19;0.0016605638430682657;-6.646757200475678e-05
2019-09-20;-0.01063509147108277;-0.004736119163414005
2019-09-23;0.0004411813843491322;-0.000234727103969053
2019-09-24;-0.01336977159144764;-0.007877548164484867
2019-09-25;0.011162498541157098;0.005897294049406273
2019-09-26;-0.0036893155506993514;-0.002085181143159007
2019-09-27;-0.012486739029521588;-0.005401874209757181
2019-09-30;0.009472210338516985;0.004626918534233454
2019-10-01;-0.00818971342700713;-0.01196606360192628
2019-10-02;-0.017344014934590386;-0.01782256015409232
2019-10-03;0.010915444138263961;0.008159206416407746
2019-10-04;0.01461828422333377;0.013441576609021533
2019-10-07;-0.003023223159093184;-0.004323999329275833
2019-10-08;-0.015094351284771046;-0.015646662441874987
2019-10-09;0.009714183454470079;0.009451667658099875
2019-10-10;0.007714691012255169;0.006740771241713802
2019-10-11;0.012796694719114978;0.010313780652735206
2019-10-14;-0.00010460352849743443;-0.001114578515766481
2019-10-15;0.012636483214193356;0.009851796810273728
2019-10-16;-0.0024835620881242483;-0.001607620025518284
2019-10-17;0.0026385341123040004;0.002944885992706439
2019-10-18;-0.009656530574069394;-0.004386991566452974
2019-10-21;0.008829298967095502;0.006756449148306987
2019-10-22;-0.007994569210857791;-0.0032721893351371815
2019-10-23;0.0019264438272322182;0.0029050611025796267
2019-10-24;0.009681243739998525;0.0016331313644009572
2019-10-25;0.007954447889478845;0.004086189146086692
2019-10-28;0.00981654773155089;0.005620897988673048
2019-10-29;-0.007774142065492575;-0.00029653894161443546
2019-10-30;0.004834301380946853;0.003062380631617832
2019-10-31;0.0004567379814772662;-0.002667051582707127
2019-11-01;0.009041562994643497;0.009221491312465009
2019-11-04;0.006165944932696309;0.004009763153167148
2019-11-05;0.0005496477936734013;-0.0011065115913389174
2019-11-06;-0.0022502412340797127;0.00022765885674167112
2019-11-07;0.0033483944143667716;0.00351067785268258
2019-11-08;0.003983399450827769;0.0024630256002925685
2019-11-11;-0.0013427865854312793;-0.0019115188336033245
2019-11-12;0.002882319148816882;0.0021058067164772534
2019-11-13;0.0002481278725581651;0.0003233694367404297
2019-11-14;-0.0007941474323039105;0.0014546782977575754
2019-11-15;0.0073206821261979005;0.007210568831683005
2019-11-18;0.0007882013632834573;0.0007372093159344382
2019-11-19;0.00147617596521179;-0.00028835732892134637
2019-11-20;-0.006017017544786157;-0.0037257374504442837
2019-11-21;-0.0022285436543062653;-0.0016099453418211979
2019-11-22;0.0006443361866047884;0.0022212430546226197
2019-11-25;0.011772161061018823;0.007720125304486987
2019-11-26;0.0019077949561973012;0.0022630408196024194
2019-11-27;0.006964528776906664;0.004447633085359079
2019-11-29;-0.0045726222110060236;-0.0037152658860380443
2019-12-02;-0.0102917554878699;-0.00853133447413258
2019-12-03;-0.007863264147902022;-0.0067291799303310276
2019-12-04;0.00505150983692776;0.00615125004489948
2019-12-05;0.001974122106689586;0.0017965281027179415
2019-12-06;0.010641643330302857;0.009092458242986427
2019-12-09;-0.004546700654678548;-0.0031490984221680058
2019-12-10;-0.000833315859163815;-0.0011154774406656948
2019-12-11;0.005282500858275274;0.0028343870814746923
2019-12-12;0.007436491295296905;0.008582071982521706
2019-12-13;0.0032873285538631163;0.00059946266842538
2019-12-16;0.009989078594894738;0.006846131178376563
2019-12-17;0.0005731145331920131;0.00021898328248843213
2019-12-18;0.0007641960125812797;6.264733873026497e-05
2019-12-19;0.006231806070739554;0.0040906134097282955
2019-12-20;0.004023002391181328;0.004374641401333121
2019-12-23;0.0026379699155921325;0.0015265058999911667
2019-12-24;0.000519188421409439;3.1424267724192746e-05
2019-12-26;0.008785578480413895;0.005309110359912429
2019-12-27;-0.0008426352321312233;-0.00024762203789893905
2019-12-30;-0.006575335916387884;-0.005528405742979804
2019-12-31;0.001883093895829374;0.002425985405072418
2020-01-02;0.016559449954761687;0.009308686685403333
2020-01-03;-0.00920213088427354;-0.007601313862554018
2020-01-06;0.006422451215344706;0.0038074690185408225
2020-01-07;-0.0001391393853932117;-0.0028153496868576606
2020-01-08;0.007488068825764233;0.005315407859740246
2020-01-09;0.008437800334122308;0.0067577717666130995
2020-01-10;-0.0025604787673562932;-0.0028817284403413806
2020-01-13;0.011470768178476566;0.006853730032955982
2020-01-14;-0.003945322988977973;-0.001525982421660779
2020-01-15;0.00040902021790861954;0.0022575467407523896
2020-01-16;0.009537803624533355;0.008283942442565792
2020-01-17;0.004936483344669733;0.0031076396653314763
2020-01-21;-0.000447772019962817;-0.0019600977913416325
2020-01-22;0.002638904920753546;0.00012066456928060393
2020-01-23;0.0032109930652197355;0.0011461884084425242
2020-01-24;-0.008450894459510982;-0.008932966876356536
2020-01-27;-0.02087180585106536;-0.01615889978960896
2020-01-28;0.015243223867156827;0.010424438263261625
2020-01-29;0.0016241872526256463;-0.0008263729265502703
2020-01-30;0.003555184220232727;0.0032403003010418696
2020-01-31;-0.015985015628741116;-0.018324841560550992
2020-02-03;0.01499643932832683;0.007400872185648743
2020-02-04;0.022630600804703117;0.015126525950076467
2020-02-05;0.0032916754511099163;0.011481847721732647
